tax_id,GeneID,Symbol,chromosome,map_location,type_of_gene,description
9606,10611,PDLIM5,4,4q22,protein-coding,PDZ and LIM domain 5
9606,10614,HEXIM1,17,17q21.31,protein-coding,hexamethylene bis-acetamide inducible 1
9606,10615,SPAG5,17,17q11.2,protein-coding,sperm associated antigen 5
9606,10616,RBCK1,20,20p13,protein-coding,RanBP-type and C3HC4-type zinc finger containing 1
9606,10617,STAMBP,2,2p13.1,protein-coding,STAM binding protein
9606,10618,TGOLN2,2,2p11.2,protein-coding,trans-golgi network protein 2
9606,10620,ARID3B,15,15q24,protein-coding,AT rich interactive domain 3B (BRIGHT-like)
9606,10623,POLR3C,1,1q21.1,protein-coding,polymerase (RNA) III (DNA directed) polypeptide C (62kD)
9606,10625,IVNS1ABP,1,1q25.1-q31.1,protein-coding,influenza virus NS1A binding protein
9606,10626,TRIM16,17,17p11.2,protein-coding,tripartite motif containing 16
9606,10627,MYL12A,18,18p11.31,protein-coding,"myosin, light chain 12A, regulatory, non-sarcomeric"
9606,10629,TAF6L,11,11q12.3,protein-coding,"TAF6-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor, 65kDa"
9606,10632,ATP5L,11,11q23.3,protein-coding,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit G"
9606,10635,RAD51AP1,12,12p13.2-p13.1,protein-coding,RAD51 associated protein 1
9606,10636,RGS14,5,5q35.3,protein-coding,regulator of G-protein signaling 14
9606,10640,EXOC5,14,14q22.3,protein-coding,exocyst complex component 5
9606,10642,IGF2BP1,17,17q21.32,protein-coding,insulin-like growth factor 2 mRNA binding protein 1
9606,10643,IGF2BP3,7,7p11,protein-coding,insulin-like growth factor 2 mRNA binding protein 3
9606,10644,IGF2BP2,3,3q27.2,protein-coding,insulin-like growth factor 2 mRNA binding protein 2
9606,10645,CAMKK2,12,12q24.2,protein-coding,"calcium/calmodulin-dependent protein kinase kinase 2, beta"
9606,10652,YKT6,7,7p15.1,protein-coding,YKT6 v-SNARE homolog (S. cerevisiae)
9606,10653,SPINT2,19,19q13.1,protein-coding,"serine peptidase inhibitor, Kunitz type, 2"
9606,10656,KHDRBS3,8,8q24.2,protein-coding,"KH domain containing, RNA binding, signal transduction associated 3"
9606,10657,KHDRBS1,1,1p32,protein-coding,"KH domain containing, RNA binding, signal transduction associated 1"
9606,10658,CELF1,11,11p11,protein-coding,"CUGBP, Elav-like family member 1"
9606,10664,CTCF,16,16q21-q22.3,protein-coding,CCCTC-binding factor (zinc finger protein)
9606,10666,CD226,18,18q22.3,protein-coding,CD226 molecule
9606,10671,DCTN6,8,8p12,protein-coding,dynactin 6
9606,10672,GNA13,17,17q24.3,protein-coding,"guanine nucleotide binding protein (G protein), alpha 13"
9606,10673,TNFSF13B,13,13q32-q34,protein-coding,"tumor necrosis factor (ligand) superfamily, member 13b"
9606,10678,B3GNT2,2,2p15,protein-coding,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2"
9606,10682,EBP,X,Xp11.23-p11.22,protein-coding,emopamil binding protein (sterol isomerase)
9606,10686,CLDN16,3,3q28,protein-coding,claudin 16
9606,10691,GMEB1,1,1p35.3,protein-coding,glucocorticoid modulatory element binding protein 1
9606,10693,CCT6B,17,17q12,protein-coding,"chaperonin containing TCP1, subunit 6B (zeta 2)"
9606,10694,CCT8,21,21q22.11,protein-coding,"chaperonin containing TCP1, subunit 8 (theta)"
9606,10713,USP39,2,2p11.2,protein-coding,ubiquitin specific peptidase 39
9606,10714,POLD3,11,11q14,protein-coding,"polymerase (DNA-directed), delta 3, accessory subunit"
9606,10724,MGEA5,10,10q24.1-q24.3,protein-coding,meningioma expressed antigen 5 (hyaluronidase)
9606,10725,NFAT5,16,16q22.1,protein-coding,"nuclear factor of activated T-cells 5, tonicity-responsive"
9606,10726,NUDC,1,1p36.11,protein-coding,nudC nuclear distribution protein
9606,10728,PTGES3,12,12q13.3|12,protein-coding,prostaglandin E synthase 3 (cytosolic)
9606,10730,YME1L1,10,10p14,protein-coding,YME1-like 1 ATPase
9606,10735,STAG2,X,Xq25,protein-coding,stromal antigen 2
9606,10736,SIX2,2,2p21,protein-coding,SIX homeobox 2
9606,10742,RAI2,X,Xp22,protein-coding,retinoic acid induced 2
9606,10743,RAI1,17,17p11.2,protein-coding,retinoic acid induced 1
9606,10744,PTTG2,4,4p12,protein-coding,pituitary tumor-transforming 2
9606,10746,MAP3K2,2,2q14.3,protein-coding,mitogen-activated protein kinase kinase kinase 2
9606,10747,MASP2,1,1p36.3-p36.2,protein-coding,mannan-binding lectin serine peptidase 2
9606,10749,KIF1C,17,17p13.2,protein-coding,kinesin family member 1C
9606,10750,GRAP,17,17p11.2,protein-coding,GRB2-related adaptor protein
9606,10755,GIPC1,19,19p13.1,protein-coding,"GIPC PDZ domain containing family, member 1"
9606,10758,TRAF3IP2,6,6q21,protein-coding,TRAF3 interacting protein 2
9606,10762,NUP50,22,22q13.31,protein-coding,nucleoporin 50kDa
9606,10763,NES,1,1q23.1,protein-coding,nestin
9606,10765,KDM5B,1,1q32.1,protein-coding,lysine (K)-specific demethylase 5B
9606,10767,HBS1L,6,6q23.3,protein-coding,HBS1-like translational GTPase
9606,10769,PLK2,5,5q12.1-q13.2,protein-coding,polo-like kinase 2
9606,10771,ZMYND11,10,10p14,protein-coding,"zinc finger, MYND-type containing 11"
9606,10772,SRSF10,1,1p36.11,protein-coding,serine/arginine-rich splicing factor 10
9606,10776,ARPP19,15,15q21.2,protein-coding,"cAMP-regulated phosphoprotein, 19kDa"
9606,10782,ZNF274,19,19qter,protein-coding,zinc finger protein 274
9606,10783,NEK6,9,9q33.3-q34.11,protein-coding,NIMA-related kinase 6
9606,10787,NCKAP1,2,2q32,protein-coding,NCK-associated protein 1
9606,10788,IQGAP2,5,5q13.3,protein-coding,IQ motif containing GTPase activating protein 2
9606,10793,ZNF273,7,7q11.21,protein-coding,zinc finger protein 273
9606,10801,9-Sep,17,17q25,protein-coding,septin 9
9606,10803,CCR9,3,3p21.3,protein-coding,chemokine (C-C motif) receptor 9
9606,10807,SDCCAG3,9,9q34.3,protein-coding,serologically defined colon cancer antigen 3
9606,10808,HSPH1,13,13q12.3,protein-coding,heat shock 105kDa/110kDa protein 1
9606,10809,STARD10,11,11q13,protein-coding,StAR-related lipid transfer (START) domain containing 10
9606,10811,NOXA1,9,9q34.3,protein-coding,NADPH oxidase activator 1
9606,10813,UTP14A,X,Xq26.1,protein-coding,"UTP14, U3 small nucleolar ribonucleoprotein, homolog A (yeast)"
9606,10814,CPLX2,5,5q35.2,protein-coding,complexin 2
9606,10817,FRS3,6,6p21.1,protein-coding,fibroblast growth factor receptor substrate 3
9606,10818,FRS2,12,12q15,protein-coding,fibroblast growth factor receptor substrate 2
9606,10825,NEU3,11,11q13.5,protein-coding,sialidase 3 (membrane sialidase)
9606,10827,FAM114A2,5,5q33.2,protein-coding,"family with sequence similarity 114, member A2"
9606,10842,PPP1R17,7,7p15,protein-coding,"protein phosphatase 1, regulatory subunit 17"
9606,10844,TUBGCP2,10,10q26.3,protein-coding,"tubulin, gamma complex associated protein 2"
9606,10846,PDE10A,6,6q26,protein-coding,phosphodiesterase 10A
9606,10847,SRCAP,16,16p11.2,protein-coding,Snf2-related CREBBP activator protein
9606,10848,PPP1R13L,19,19q13.32,protein-coding,"protein phosphatase 1, regulatory subunit 13 like"
9606,10849,CD3EAP,19,19q13.3,protein-coding,"CD3e molecule, epsilon associated protein"
9606,10850,CCL27,9,9p13,protein-coding,chemokine (C-C motif) ligand 27
9606,10856,RUVBL2,19,19q13.3,protein-coding,RuvB-like AAA ATPase 2
9606,10857,PGRMC1,X,Xq22-q24,protein-coding,progesterone receptor membrane component 1
9606,10858,CYP46A1,14,14q32.1,protein-coding,"cytochrome P450, family 46, subfamily A, polypeptide 1"
9606,10859,LILRB1,19,19q13.4,protein-coding,"leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 1"
9606,10863,ADAM28,8,8p21.2,protein-coding,ADAM metallopeptidase domain 28
9606,10864,SLC22A7,6,6p21.1,protein-coding,"solute carrier family 22 (organic anion transporter), member 7"
9606,10865,ARID5A,2,2q11.2,protein-coding,AT rich interactive domain 5A (MRF1-like)
9606,10868,USP20,9,9q34.11,protein-coding,ubiquitin specific peptidase 20
9606,10869,USP19,3,3p21.31,protein-coding,ubiquitin specific peptidase 19
9606,10873,ME3,11,11cen-q22.3,protein-coding,"malic enzyme 3, NADP(+)-dependent, mitochondrial"
9606,10877,CFHR4,1,1q32,protein-coding,complement factor H-related 4
9606,10879,SMR3B,4,4q13.3,protein-coding,submaxillary gland androgen regulated protein 3B
9606,10880,ACTL7B,9,9q31,protein-coding,actin-like 7B
9606,10881,ACTL7A,9,9q31,protein-coding,actin-like 7A
9606,10886,NPFFR2,4,4q21,protein-coding,neuropeptide FF receptor 2
9606,10890,RAB10,2,2p23.3,protein-coding,"RAB10, member RAS oncogene family"
9606,10891,PPARGC1A,4,4p15.1,protein-coding,"peroxisome proliferator-activated receptor gamma, coactivator 1 alpha"
9606,10892,MALT1,18,18q21,protein-coding,MALT1 paracaspase
9606,10897,YIF1A,11,11q13,protein-coding,Yip1 interacting factor homolog A (S. cerevisiae)
9606,10899,JTB,1,1q21,protein-coding,jumping translocation breakpoint
9606,10902,BRD8,5,5q31,protein-coding,bromodomain containing 8
9606,10904,BLCAP,20,20q11.23,protein-coding,bladder cancer associated protein
9606,10908,PNPLA6,19,19p13.2,protein-coding,patatin-like phospholipase domain containing 6
9606,10910,SUGT1,13,13q14.3,protein-coding,"SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae)"
9606,10912,GADD45G,9,9q22.1-q22.2,protein-coding,"growth arrest and DNA-damage-inducible, gamma"
9606,10914,PAPOLA,14,14q32.31,protein-coding,poly(A) polymerase alpha
9606,10915,TCERG1,5,5q31,protein-coding,transcription elongation regulator 1
9606,10916,MAGED2,X,Xp11.2,protein-coding,melanoma antigen family D2
9606,10919,EHMT2,6,6p21.31,protein-coding,euchromatic histone-lysine N-methyltransferase 2
9606,10920,COPS8,2,2q37.3,protein-coding,COP9 signalosome subunit 8
9606,10921,RNPS1,16,16p13.3,protein-coding,"RNA binding protein S1, serine-rich domain"
9606,10923,SUB1,5,5p13.3,protein-coding,SUB1 homolog (S. cerevisiae)
9606,10927,SPIN1,9,9q22.1,protein-coding,spindlin 1
9606,10928,RALBP1,18,18p11.3,protein-coding,ralA binding protein 1
9606,10929,SRSF8,11,11q22,protein-coding,serine/arginine-rich splicing factor 8
9606,10933,MORF4L1,15,15q24,protein-coding,mortality factor 4 like 1
9606,10935,PRDX3,10,10q25-q26,protein-coding,peroxiredoxin 3
9606,10938,EHD1,11,11q13,protein-coding,EH-domain containing 1
9606,10939,AFG3L2,18,18p11,protein-coding,AFG3-like AAA ATPase 2
9606,10940,POP1,8,8q22.1,protein-coding,"processing of precursor 1, ribonuclease P/MRP subunit (S. cerevisiae)"
9606,10943,MSL3,X,Xp22.3,protein-coding,male-specific lethal 3 homolog (Drosophila)
9606,10944,C11orf58,11,11p15.1,protein-coding,chromosome 11 open reading frame 58
9606,10946,SF3A3,1,1p34.3,protein-coding,"splicing factor 3a, subunit 3, 60kDa"
9606,10947,AP3M2,8,8p11.2,protein-coding,"adaptor-related protein complex 3, mu 2 subunit"
9606,10949,HNRNPA0,5,5q31,protein-coding,heterogeneous nuclear ribonucleoprotein A0
9606,10951,CBX1,17,17q21.32,protein-coding,chromobox homolog 1
9606,10952,SEC61B,9,9q22.33,protein-coding,Sec61 beta subunit
9606,10953,TOMM34,20,,protein-coding,translocase of outer mitochondrial membrane 34
9606,10954,PDIA5,3,3q21.1,protein-coding,"protein disulfide isomerase family A, member 5"
9606,10955,SERINC3,20,20q13.12,protein-coding,serine incorporator 3
9606,10956,OS9,12,12q13,protein-coding,"osteosarcoma amplified 9, endoplasmic reticulum lectin"
9606,10957,PNRC1,6,6q15,protein-coding,proline-rich nuclear receptor coactivator 1
9606,10959,TMED2,12,12q24.31,protein-coding,transmembrane emp24 domain trafficking protein 2
9606,10960,LMAN2,5,5q35.3,protein-coding,"lectin, mannose-binding 2"
9606,10961,ERP29,12,12q24.13,protein-coding,endoplasmic reticulum protein 29
9606,10963,STIP1,11,11q13,protein-coding,stress-induced phosphoprotein 1
9606,10966,RAB40B,17,17q25.3,protein-coding,"RAB40B, member RAS oncogene family"
9606,10969,EBNA1BP2,1,1p35-p33,protein-coding,EBNA1 binding protein 2
9606,10970,CKAP4,12,12q23.3,protein-coding,cytoskeleton-associated protein 4
9606,10971,YWHAQ,2,2p25.1,protein-coding,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta"
9606,10972,TMED10,14,14q24.3,protein-coding,transmembrane emp24-like trafficking protein 10 (yeast)
9606,10973,ASCC3,6,6q16,protein-coding,activating signal cointegrator 1 complex subunit 3
9606,10974,ADIRF,10,10q23.2,protein-coding,adipogenesis regulatory factor
9606,10978,CLP1,11,11q12,protein-coding,cleavage and polyadenylation factor I subunit 1
9606,10979,FERMT2,14,14q22.1,protein-coding,fermitin family member 2
9606,10980,COPS6,7,7q22.1,protein-coding,COP9 signalosome subunit 6
9606,10981,RAB32,6,6q24.3,protein-coding,"RAB32, member RAS oncogene family"
9606,10982,MAPRE2,18,18q12.1,protein-coding,"microtubule-associated protein, RP/EB family, member 2"
9606,10985,GCN1L1,12,12q24.2,protein-coding,GCN1 general control of amino-acid synthesis 1-like 1 (yeast)
9606,10987,COPS5,8,8q13.1,protein-coding,COP9 signalosome subunit 5
9606,10988,METAP2,12,12q22,protein-coding,methionyl aminopeptidase 2
9606,10989,IMMT,2,2p11.2|2,protein-coding,"inner membrane protein, mitochondrial"
9606,10992,SF3B2,11,11q13.1,protein-coding,"splicing factor 3b, subunit 2, 145kDa"
9606,10994,ILVBL,19,19p13.1,protein-coding,ilvB (bacterial acetolactate synthase)-like
9606,11004,KIF2C,1,1p34.1,protein-coding,kinesin family member 2C
9606,11006,LILRB4,19,19q13.4,protein-coding,"leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 4"
9606,11007,CCDC85B,11,11q12.1,protein-coding,coiled-coil domain containing 85B
9606,11009,IL24,1,1q32,protein-coding,interleukin 24
9606,11016,ATF7,12,12q13,protein-coding,activating transcription factor 7
9606,11018,TMED1,19,19p13.2,protein-coding,transmembrane emp24 protein transport domain containing 1
9606,11019,LIAS,4,4p14,protein-coding,lipoic acid synthetase
9606,11021,RAB35,12,12q24.31,protein-coding,"RAB35, member RAS oncogene family"
9606,11030,RBPMS,8,8p12,protein-coding,RNA binding protein with multiple splicing
9606,11033,ADAP1,7,7p22.3,protein-coding,ArfGAP with dual PH domains 1
9606,11034,DSTN,20,20p12.1,protein-coding,destrin (actin depolymerizing factor)
9606,11035,RIPK3,14,14q11.2,protein-coding,receptor-interacting serine-threonine kinase 3
9606,11036,GTF2A1L,2,2p16.3,protein-coding,"general transcription factor IIA, 1-like"
9606,11039,SMA4,5,5q13.2,pseudo,"glucuronidase, beta pseudogene"
9606,11040,PIM2,X,Xp11.23,protein-coding,"Pim-2 proto-oncogene, serine/threonine kinase"
9606,11043,MID2,X,Xq22.3,protein-coding,midline 2
9606,11047,ADRM1,20,20q13.33,protein-coding,adhesion regulating molecule 1
9606,11051,NUDT21,16,16q12.2,protein-coding,nudix (nucleoside diphosphate linked moiety X)-type motif 21
9606,11052,CPSF6,12,12q15,protein-coding,"cleavage and polyadenylation specific factor 6, 68kDa"
9606,11056,DDX52,17,17q21.1,protein-coding,DEAD (Asp-Glu-Ala-Asp) box polypeptide 52
9606,11059,WWP1,8,8q21,protein-coding,WW domain containing E3 ubiquitin protein ligase 1
9606,11060,WWP2,16,16q22.1,protein-coding,WW domain containing E3 ubiquitin protein ligase 2
9606,11063,SOX30,5,5q33,protein-coding,SRY (sex determining region Y)-box 30
9606,11064,CNTRL,9,9q33.2,protein-coding,centriolin
9606,11065,UBE2C,20,20q13.12,protein-coding,ubiquitin-conjugating enzyme E2C
9606,11066,SNRNP35,12,12q24.31,protein-coding,small nuclear ribonucleoprotein 35kDa (U11/U12)
9606,11068,CYB561D2,3,3p21.3,protein-coding,"cytochrome b561 family, member D2"
9606,11073,TOPBP1,3,3q22.1,protein-coding,topoisomerase (DNA) II binding protein 1
9606,11074,TRIM31,6,6p21.3,protein-coding,tripartite motif containing 31
9606,11075,STMN2,8,8q21.13,protein-coding,stathmin 2
9606,11076,TPPP,5,5p15.3,protein-coding,tubulin polymerization promoting protein
9606,11078,TRIOBP,22,22q13.1,protein-coding,TRIO and F-actin binding protein
9606,11080,DNAJB4,1,1p31.1,protein-coding,"DnaJ (Hsp40) homolog, subfamily B, member 4"
9606,11083,DIDO1,20,20q13.33,protein-coding,death inducer-obliterator 1
9606,11085,ADAM30,1,1p12,protein-coding,ADAM metallopeptidase domain 30
9606,11091,WDR5,9,9q34,protein-coding,WD repeat domain 5
9606,11097,NUPL2,7,7p15,protein-coding,nucleoporin like 2
9606,11098,PRSS23,11,11q14.1,protein-coding,"protease, serine, 23"
9606,11100,HNRNPUL1,19,19q13.2,protein-coding,heterogeneous nuclear ribonucleoprotein U-like 1
9606,11102,RPP14,3,3p14.3,protein-coding,ribonuclease P/MRP 14kDa subunit
9606,11103,KRR1,12,12q21.2,protein-coding,"KRR1, small subunit (SSU) processome component, homolog (yeast)"
9606,11104,KATNA1,6,6q25.1,protein-coding,katanin p60 (ATPase containing) subunit A 1
9606,11108,PRDM4,12,12q23-q24.1,protein-coding,PR domain containing 4
9606,11113,CIT,12,12q24,protein-coding,citron rho-interacting serine/threonine kinase
9606,11116,FGFR1OP,6,6q27,protein-coding,FGFR1 oncogene partner
9606,11124,FAF1,1,1p33,protein-coding,Fas (TNFRSF6) associated factor 1
9606,11127,KIF3A,5,5q31,protein-coding,kinesin family member 3A
9606,11129,CLASRP,19,19q13.3,protein-coding,CLK4-associating serine/arginine rich protein
9606,11130,ZWINT,10,10q21-q22,protein-coding,ZW10 interacting kinetochore protein
9606,11133,KPTN,19,19q13.32,protein-coding,kaptin (actin binding protein)
9606,11135,CDC42EP1,22,22q13.1,protein-coding,CDC42 effector protein (Rho GTPase binding) 1
9606,11136,SLC7A9,19,19q13.1,protein-coding,"solute carrier family 7 (amino acid transporter light chain, bo,+ system), member 9"
9606,11137,PWP1,12,12q23.3,protein-coding,PWP1 homolog (S. cerevisiae)
9606,11140,CDC37,19,19p13.2,protein-coding,cell division cycle 37
9606,11141,IL1RAPL1,X,Xp22.1-p21.3,protein-coding,interleukin 1 receptor accessory protein-like 1
9606,11143,KAT7,17,17q21.32,protein-coding,K(lysine) acetyltransferase 7
9606,11145,PLA2G16,11,11q12.3,protein-coding,"phospholipase A2, group XVI"
9606,11146,GLMN,1,1p22.1,protein-coding,"glomulin, FKBP associated protein"
9606,11151,CORO1A,16,16p11.2,protein-coding,"coronin, actin binding protein, 1A"
9606,11153,FICD,12,12q24.1,protein-coding,FIC domain containing
9606,11154,AP4S1,14,14q12,protein-coding,"adaptor-related protein complex 4, sigma 1 subunit"
9606,11155,LDB3,10,10q22.3-q23.2,protein-coding,LIM domain binding 3
9606,11157,LSM6,4,4q31.22,protein-coding,"LSM6 homolog, U6 small nuclear RNA associated (S. cerevisiae)"
9606,11161,C14orf1,14,14q24.3,protein-coding,chromosome 14 open reading frame 1
9606,11164,NUDT5,10,10p14,protein-coding,nudix (nucleoside diphosphate linked moiety X)-type motif 5
9606,11165,NUDT3,6,6p21.2,protein-coding,nudix (nucleoside diphosphate linked moiety X)-type motif 3
9606,11167,FSTL1,3,3q13.33,protein-coding,follistatin-like 1
9606,11168,PSIP1,9,9p22.3,protein-coding,PC4 and SFRS1 interacting protein 1
9606,11169,WDHD1,14,14q22.2,protein-coding,WD repeat and HMG-box DNA binding protein 1
9606,11170,FAM107A,3,3p21.1,protein-coding,"family with sequence similarity 107, member A"
9606,11171,STRAP,12,12p12.3,protein-coding,serine/threonine kinase receptor associated protein
9606,11176,BAZ2A,12,12q13.3,protein-coding,"bromodomain adjacent to zinc finger domain, 2A"
9606,11177,BAZ1A,14,14q13.2,protein-coding,"bromodomain adjacent to zinc finger domain, 1A"
9606,11179,ZNF277,7,7q31.1,protein-coding,zinc finger protein 277
9606,11183,MAP4K5,14,14q11.2-q21,protein-coding,mitogen-activated protein kinase kinase kinase kinase 5
9606,11184,MAP4K1,19,19q13.1-q13.4,protein-coding,mitogen-activated protein kinase kinase kinase kinase 1
9606,11188,NISCH,3,3p21.1,protein-coding,nischarin
9606,11190,CEP250,20,20q11.22,protein-coding,centrosomal protein 250kDa
9606,11198,SUPT16H,14,14q11.2,protein-coding,suppressor of Ty 16 homolog (S. cerevisiae)
9606,11200,CHEK2,22,22q12.1,protein-coding,checkpoint kinase 2
9606,11201,POLI,18,18q21.1,protein-coding,polymerase (DNA directed) iota
9606,11214,AKAP13,15,15q24-q25,protein-coding,A kinase (PRKA) anchor protein 13
9606,11215,AKAP11,13,13q14.11,protein-coding,A kinase (PRKA) anchor protein 11
9606,11217,AKAP2,9,9q31.3,protein-coding,A kinase (PRKA) anchor protein 2
9606,11218,DDX20,1,1p21.1-p13.2,protein-coding,DEAD (Asp-Glu-Ala-Asp) box polypeptide 20
9606,11221,DUSP10,1,1q41,protein-coding,dual specificity phosphatase 10
9606,11222,MRPL3,3,3q21-q23,protein-coding,mitochondrial ribosomal protein L3
9606,11224,RPL35,9,9q34.1,protein-coding,ribosomal protein L35
9606,11230,PRAF2,X,Xp11.23,protein-coding,"PRA1 domain family, member 2"
9606,11231,SEC63,6,6q21,protein-coding,SEC63 homolog (S. cerevisiae)
9606,11235,PDCD10,3,3q26.1,protein-coding,programmed cell death 10
9606,11244,ZHX1,8,8q24.13,protein-coding,zinc fingers and homeoboxes 1
9606,11248,NXPH3,17,17q21.33,protein-coding,neurexophilin 3
9606,11250,GPR45,2,2q11.1-q12,protein-coding,G protein-coupled receptor 45
9606,11252,PACSIN2,22,22q13.2-q13.33,protein-coding,protein kinase C and casein kinase substrate in neurons 2
9606,11255,HRH3,20,20q13.33,protein-coding,histamine receptor H3
9606,11257,TP53TG1,7,7q21.1,ncRNA,TP53 target 1 (non-protein coding)
9606,11258,DCTN3,9,9p13,protein-coding,dynactin 3 (p22)
9606,11259,FILIP1L,3,3q12.1,protein-coding,filamin A interacting protein 1-like
9606,11260,XPOT,12,12q14.2,protein-coding,"exportin, tRNA"
9606,11261,CHP1,15,15q13.3,protein-coding,calcineurin-like EF-hand protein 1
9606,11262,SP140,2,2q37.1,protein-coding,SP140 nuclear body protein
9606,11266,DUSP12,1,1q21-q22,protein-coding,dual specificity phosphatase 12
9606,11267,SNF8,17,17q21.32,protein-coding,"SNF8, ESCRT-II complex subunit"
9606,11269,DDX19B,16,16q22.1,protein-coding,DEAD (Asp-Glu-Ala-Asp) box polypeptide 19B
9606,11273,ATXN2L,16,16p11,protein-coding,ataxin 2-like
9606,11274,USP18,22,22q11.21,protein-coding,ubiquitin specific peptidase 18
9606,11278,KLF12,13,13q22,protein-coding,Kruppel-like factor 12
9606,11279,KLF8,X,Xp11.21,protein-coding,Kruppel-like factor 8
9606,11284,PNKP,19,19q13.3-q13.4,protein-coding,polynucleotide kinase 3'-phosphatase
9606,11311,VPS45,1,1q21.2,protein-coding,vacuolar protein sorting 45 homolog (S. cerevisiae)
9606,11313,LYPLA2,1,1p36.11,protein-coding,lysophospholipase II
9606,11315,PARK7,1,1p36.23,protein-coding,parkinson protein 7
9606,11316,COPE,19,19p13.11,protein-coding,"coatomer protein complex, subunit epsilon"
9606,11317,RBPJL,20,20q13.12,protein-coding,recombination signal binding protein for immunoglobulin kappa J region-like
9606,11319,ECD,10,10q22.3,protein-coding,ecdysoneless homolog (Drosophila)
9606,11325,DDX42,17,17q23.3,protein-coding,DEAD (Asp-Glu-Ala-Asp) box helicase 42
9606,11326,VSIG4,X,Xq12-q13.3,protein-coding,V-set and immunoglobulin domain containing 4
9606,11329,STK38,6,6p21,protein-coding,serine/threonine kinase 38
9606,11330,CTRC,1,1p36.21,protein-coding,chymotrypsin C (caldecrin)
9606,11331,PHB2,12,12p13,protein-coding,prohibitin 2
9606,11332,ACOT7,1,1p36,protein-coding,acyl-CoA thioesterase 7
9606,11333,PDAP1,7,7q22.1,protein-coding,PDGFA associated protein 1
9606,11334,TUSC2,3,3p21.3,protein-coding,tumor suppressor candidate 2
9606,11335,CBX3,7,7p15.2,protein-coding,chromobox homolog 3
9606,11336,EXOC3,5,5p15.33,protein-coding,exocyst complex component 3
9606,11337,GABARAP,17,17p13.1,protein-coding,GABA(A) receptor-associated protein
9606,11338,U2AF2,19,19q13.42,protein-coding,U2 small nuclear RNA auxiliary factor 2
9606,11340,EXOSC8,13,13q13.1,protein-coding,exosome component 8
9606,11342,RNF13,3,3q25.1,protein-coding,ring finger protein 13
9606,11345,GABARAPL2,16,16q22.1,protein-coding,GABA(A) receptor-associated protein-like 2
9606,22797,TFEC,7,7q31.2,protein-coding,transcription factor EC
9606,22800,RRAS2,11,11p15.2,protein-coding,related RAS viral (r-ras) oncogene homolog 2
9606,22803,XRN2,20,20p11.2-p11.1,protein-coding,5'-3' exoribonuclease 2
9606,22806,IKZF3,17,17q21,protein-coding,IKAROS family zinc finger 3 (Aiolos)
9606,22807,IKZF2,2,2q34,protein-coding,IKAROS family zinc finger 2 (Helios)
9606,22818,COPZ1,12,12q13.2-q13.3,protein-coding,"coatomer protein complex, subunit zeta 1"
9606,22820,COPG1,3,3q21.3,protein-coding,"coatomer protein complex, subunit gamma 1"
9606,22821,RASA3,13,13q34,protein-coding,RAS p21 protein activator 3
9606,22822,PHLDA1,12,12q15,protein-coding,"pleckstrin homology-like domain, family A, member 1"
9606,22823,MTF2,1,1p22.1,protein-coding,metal response element binding transcription factor 2
9606,22824,HSPA4L,4,4q28,protein-coding,heat shock 70kDa protein 4-like
9606,22826,DNAJC8,1,1p35.3,protein-coding,"DnaJ (Hsp40) homolog, subfamily C, member 8"
9606,22827,PUF60,8,8q24.3,protein-coding,poly-U binding splicing factor 60KDa
9606,22836,RHOBTB3,5,5q15,protein-coding,Rho-related BTB domain containing 3
9606,22839,DLGAP4,20,20q11.23,protein-coding,"discs, large (Drosophila) homolog-associated protein 4"
9606,22843,PPM1E,17,17q22,protein-coding,"protein phosphatase, Mg2+/Mn2+ dependent, 1E"
9606,22848,AAK1,2,2p14,protein-coding,AP2 associated kinase 1
9606,22853,LMTK2,7,7q21.3,protein-coding,lemur tyrosine kinase 2
9606,22858,ICK,6,6p12.1,protein-coding,intestinal cell (MAK-like) kinase
9606,22859,ADGRL1,19,19p13.2,protein-coding,adhesion G protein-coupled receptor L1
9606,22861,NLRP1,17,17p13.2,protein-coding,"NLR family, pyrin domain containing 1"
9606,22862,FNDC3A,13,13q14.2,protein-coding,fibronectin type III domain containing 3A
9606,22866,CNKSR2,X,Xp22.12,protein-coding,connector enhancer of kinase suppressor of Ras 2
9606,22871,NLGN1,3,3q26.31,protein-coding,neuroligin 1
9606,22872,SEC31A,4,4q21.22,protein-coding,SEC31 homolog A (S. cerevisiae)
9606,22874,PLEKHA6,1,1q32.1,protein-coding,"pleckstrin homology domain containing, family A member 6"
9606,22878,TRAPPC8,18,18q12.1,protein-coding,trafficking protein particle complex 8
9606,22881,ANKRD6,6,6q15,protein-coding,ankyrin repeat domain 6
9606,22882,ZHX2,8,8q24.13,protein-coding,zinc fingers and homeoboxes 2
9606,22883,CLSTN1,1,1p36.22,protein-coding,calsyntenin 1
9606,22888,UBOX5,20,20p13,protein-coding,U-box domain containing 5
9606,22890,ZBTB1,14,14q23.3,protein-coding,zinc finger and BTB domain containing 1
